DateTime,MainStatus,SubStatus,FullStatus,StatusText,T,Service,FaultMsg,Value0
22/08/2014 20:05:19,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
22/08/2014 20:07:36,0,1,0:01,Turbine starting,1,FALSE,FALSE,11
22/08/2014 20:08:11,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,10.9
22/08/2014 20:08:49,0,1,0:01,Turbine starting,1,FALSE,FALSE,9.9
22/08/2014 20:09:18,0,0,0:00,Turbine in operation,1,FALSE,FALSE,10.1
28/08/2014 11:37:31,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,13.9
28/08/2014 11:37:31,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.9
28/08/2014 11:37:54,0,2,0:02,Turbine operational,1,FALSE,FALSE,10.4
28/08/2014 11:40:25,0,1,0:01,Turbine starting,1,FALSE,FALSE,18.2
28/08/2014 11:41:21,0,0,0:00,Turbine in operation,1,FALSE,FALSE,18.8
29/08/2014 10:18:50,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,11.5
29/08/2014 10:18:50,8,0,8:00,Maintenance,6,TRUE,FALSE,11.6
29/08/2014 12:32:08,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,11.8
29/08/2014 12:35:27,0,0,0:00,Turbine in operation,1,FALSE,FALSE,9.2
30/08/2014 09:38:27,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,4.4
30/08/2014 09:43:56,8,0,8:00,Maintenance,6,TRUE,FALSE,4.7
30/08/2014 13:11:14,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,7.9
30/08/2014 13:16:42,0,0,0:00,Turbine in operation,1,FALSE,FALSE,8.1
31/08/2014 07:22:00,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
31/08/2014 07:40:37,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.8
31/08/2014 07:40:39,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.8
31/08/2014 07:44:15,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.4
2/9/2014 4:47,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
2/9/2014 4:57,0,2,0:02,Turbine operational,1,FALSE,FALSE,0.4
2/9/2014 4:57,0,1,0:01,Turbine starting,1,FALSE,FALSE,0.4
2/9/2014 5:00,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.6
2/9/2014 10:29,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.6
2/9/2014 10:45,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.3
2/9/2014 10:45,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.3
2/9/2014 10:48,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.7
3/9/2014 12:21,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,5
3/9/2014 12:21,8,0,8:00,Maintenance,6,TRUE,FALSE,4.9
3/9/2014 15:49,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.7
3/9/2014 15:59,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.1
4/9/2014 22:58,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.7
5/9/2014 0:08,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.9
5/9/2014 0:08,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.8
5/9/2014 0:12,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.2
5/9/2014 8:48,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
5/9/2014 12:09,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.8
5/9/2014 12:09,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.9
5/9/2014 12:13,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.1
5/9/2014 16:19,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
5/9/2014 17:29,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.1
5/9/2014 17:29,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.1
5/9/2014 17:32,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.2
6/9/2014 13:35,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.4
6/9/2014 14:09,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.3
6/9/2014 14:09,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.4
6/9/2014 14:13,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.5
6/9/2014 18:36,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
6/9/2014 19:29,0,2,0:02,Turbine operational,1,FALSE,FALSE,4.3
6/9/2014 19:29,0,1,0:01,Turbine starting,1,FALSE,FALSE,4
6/9/2014 19:31,0,0,0:00,Turbine in operation,1,FALSE,FALSE,4
7/9/2014 1:22,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
7/9/2014 1:57,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.8
7/9/2014 1:57,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.8
7/9/2014 1:59,0,0,0:00,Turbine in operation,1,FALSE,FALSE,3.9
8/9/2014 21:41,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
8/9/2014 23:57,0,2,0:02,Turbine operational,1,FALSE,FALSE,2
8/9/2014 23:57,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.7
9/9/2014 0:01,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
9/9/2014 2:43,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.9
9/9/2014 2:43,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.9
9/9/2014 2:47,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.5
9/9/2014 6:26,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
9/9/2014 13:24,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.7
9/9/2014 13:24,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.8
9/9/2014 13:28,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.4
14/09/2014 01:55:15,67,604,67 : 604,Overtemperature : Power choke inverter 4,6,FALSE,FALSE,7.4
14/09/2014 01:55:43,0,2,0:02,Turbine operational,1,FALSE,FALSE,7.3
14/09/2014 01:58:07,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.6
14/09/2014 01:59:23,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.8
18/09/2014 11:59:58,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,10.1
18/09/2014 12:04:59,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
18/09/2014 12:05:04,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
18/09/2014 12:07:22,0,1,0:01,Turbine starting,1,FALSE,FALSE,9.1
18/09/2014 12:07:56,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,14
18/09/2014 12:10:28,0,1,0:01,Turbine starting,1,FALSE,FALSE,11.8
18/09/2014 12:10:59,0,0,0:00,Turbine in operation,1,FALSE,FALSE,11.3
19/09/2014 09:04:07,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,2.8
19/09/2014 09:04:08,8,0,8:00,Maintenance,6,TRUE,FALSE,2.9
19/09/2014 13:07:44,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,5.3
19/09/2014 13:18:11,0,0,0:00,Turbine in operation,1,FALSE,FALSE,3.8
21/09/2014 01:40:32,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
21/09/2014 01:50:34,0,2,0:02,Turbine operational,1,FALSE,FALSE,0.4
21/09/2014 01:50:36,0,1,0:01,Turbine starting,1,FALSE,FALSE,0.3
21/09/2014 01:53:11,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.7
22/09/2014 00:07:42,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
22/09/2014 01:00:22,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.5
22/09/2014 01:00:24,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.7
22/09/2014 01:04:01,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2
22/09/2014 01:51:21,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.5
22/09/2014 02:34:28,0,2,0:02,Turbine operational,1,FALSE,FALSE,4
22/09/2014 02:34:30,0,1,0:01,Turbine starting,1,FALSE,FALSE,4
22/09/2014 02:38:07,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.3
22/09/2014 08:54:10,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
22/09/2014 09:04:45,0,2,0:02,Turbine operational,1,FALSE,FALSE,2
22/09/2014 09:04:47,0,1,0:01,Turbine starting,1,FALSE,FALSE,2
22/09/2014 09:08:24,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.8
22/09/2014 14:10:46,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,8.1
22/09/2014 14:16:41,0,1,0:01,Turbine starting,1,FALSE,FALSE,7
22/09/2014 14:17:32,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.6
23/09/2014 20:40:07,67,604,67 : 604,Overtemperature : Power choke inverter 4,6,FALSE,FALSE,3.7
23/09/2014 20:40:34,0,2,0:02,Turbine operational,1,FALSE,FALSE,4.9
23/09/2014 20:42:56,0,1,0:01,Turbine starting,1,FALSE,FALSE,5.4
23/09/2014 20:44:23,0,0,0:00,Turbine in operation,1,FALSE,FALSE,5.6
24/09/2014 13:19:32,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,5.6
24/09/2014 14:19:31,0,0,0:00,Turbine in operation,1,FALSE,FALSE,5.6
25/09/2014 09:36:53,8,0,8:00,Maintenance,6,TRUE,FALSE,3.9
25/09/2014 17:23:45,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,7.7
25/09/2014 17:23:49,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.7
26/09/2014 07:46:12,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.9
26/09/2014 07:46:18,8,0,8:00,Maintenance,6,TRUE,FALSE,6.9
26/09/2014 17:00:43,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.1
26/09/2014 17:01:08,0,0,0:00,Turbine in operation,1,FALSE,FALSE,4.7
27/09/2014 06:42:14,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
27/09/2014 07:13:36,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.8
27/09/2014 07:13:38,0,1,0:01,Turbine starting,1,FALSE,FALSE,3
27/09/2014 07:16:32,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.4
27/09/2014 07:38:51,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,2.9
27/09/2014 07:38:53,8,0,8:00,Maintenance,6,TRUE,FALSE,2.8
27/09/2014 14:09:01,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,4.9
27/09/2014 14:09:11,0,0,0:00,Turbine in operation,1,FALSE,FALSE,5.3
28/09/2014 20:35:57,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
28/09/2014 21:09:09,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.9
28/09/2014 21:09:11,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.9
28/09/2014 21:12:47,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.6
29/09/2014 00:02:46,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
29/09/2014 02:48:20,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.8
29/09/2014 02:48:22,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.6
29/09/2014 02:51:58,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.9
29/09/2014 04:37:05,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
29/09/2014 07:23:54,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.9
29/09/2014 07:23:56,0,1,0:01,Turbine starting,1,FALSE,FALSE,2
29/09/2014 07:27:32,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.3
29/09/2014 07:54:26,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,2.8
29/09/2014 07:54:27,8,0,8:00,Maintenance,6,TRUE,FALSE,2.6
29/09/2014 16:37:44,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,7.8
29/09/2014 16:37:51,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.3
30/09/2014 10:30:54,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,13.7
30/09/2014 10:30:55,8,0,8:00,Maintenance,6,TRUE,FALSE,14.5
30/09/2014 15:43:57,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,13.3
30/09/2014 15:44:07,8,0,8:00,Maintenance,6,TRUE,FALSE,12.6
30/09/2014 15:46:54,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,10.5
30/09/2014 15:49:36,8,0,8:00,Maintenance,6,TRUE,FALSE,8.9
30/09/2014 16:00:02,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,14.8
30/09/2014 16:56:04,0,0,0:00,Turbine in operation,1,FALSE,FALSE,10.9
1/10/2014 21:53,21,2,21:02,Cable twisted : Right (2-3 turns),1,FALSE,FALSE,2.9
1/10/2014 22:32,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,2.3
1/10/2014 22:38,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.6
1/10/2014 22:38,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.6
1/10/2014 22:42,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.3
2/10/2014 9:22,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.5
2/10/2014 10:39,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.6
2/10/2014 10:39,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.6
2/10/2014 10:42,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.8
2/10/2014 11:49,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,6.5
2/10/2014 11:51,0,1,0:01,Turbine starting,1,FALSE,FALSE,8
2/10/2014 11:52,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.8
2/10/2014 23:42,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,14.3
2/10/2014 23:42,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,14.5
2/10/2014 23:42,0,2,0:02,Turbine operational,1,FALSE,FALSE,11
2/10/2014 23:44,0,1,0:01,Turbine starting,1,FALSE,FALSE,11.1
2/10/2014 23:45,0,0,0:00,Turbine in operation,1,FALSE,FALSE,16.4
3/10/2014 0:46,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,14
3/10/2014 0:46,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,14.5
3/10/2014 0:46,0,2,0:02,Turbine operational,1,FALSE,FALSE,11.3
3/10/2014 0:48,0,1,0:01,Turbine starting,1,FALSE,FALSE,14.7
3/10/2014 0:49,0,0,0:00,Turbine in operation,1,FALSE,FALSE,15.9
3/10/2014 1:03,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,15.5
3/10/2014 1:04,0,2,0:02,Turbine operational,1,FALSE,FALSE,20.7
3/10/2014 1:06,0,1,0:01,Turbine starting,1,FALSE,FALSE,15.2
3/10/2014 1:07,0,0,0:00,Turbine in operation,1,FALSE,FALSE,18.6
3/10/2014 19:37,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
3/10/2014 19:46,0,2,0:02,Turbine operational,1,FALSE,FALSE,4.7
3/10/2014 19:46,0,1,0:01,Turbine starting,1,FALSE,FALSE,5
3/10/2014 19:48,0,0,0:00,Turbine in operation,1,FALSE,FALSE,5.2
5/10/2014 16:55,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,17.8
5/10/2014 16:55,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,17.8
5/10/2014 16:55,0,2,0:02,Turbine operational,1,FALSE,FALSE,5.3
5/10/2014 16:58,0,1,0:01,Turbine starting,1,FALSE,FALSE,12.7
5/10/2014 16:59,0,0,0:00,Turbine in operation,1,FALSE,FALSE,15.5
5/10/2014 17:58,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,17.7
5/10/2014 17:58,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,16.9
5/10/2014 17:59,0,2,0:02,Turbine operational,1,FALSE,FALSE,23.8
5/10/2014 18:01,0,1,0:01,Turbine starting,1,FALSE,FALSE,20.2
5/10/2014 18:02,0,0,0:00,Turbine in operation,1,FALSE,FALSE,13.9
5/10/2014 18:54,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,18.8
5/10/2014 18:54,0,2,0:02,Turbine operational,1,FALSE,FALSE,13.2
5/10/2014 18:57,0,1,0:01,Turbine starting,1,FALSE,FALSE,13.9
5/10/2014 18:57,0,0,0:00,Turbine in operation,1,FALSE,FALSE,23.5
5/10/2014 19:59,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12.2
5/10/2014 19:59,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.2
5/10/2014 20:00,0,2,0:02,Turbine operational,1,FALSE,FALSE,11
5/10/2014 20:02,0,1,0:01,Turbine starting,1,FALSE,FALSE,7.8
5/10/2014 20:03,0,0,0:00,Turbine in operation,1,FALSE,FALSE,14.8
5/10/2014 20:24,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,24
5/10/2014 20:24,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,23.8
5/10/2014 20:24,0,2,0:02,Turbine operational,1,FALSE,FALSE,20.9
5/10/2014 20:27,0,1,0:01,Turbine starting,1,FALSE,FALSE,22.3
5/10/2014 20:27,0,0,0:00,Turbine in operation,1,FALSE,FALSE,16.5
7/10/2014 5:20,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
7/10/2014 5:52,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.9
7/10/2014 5:52,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.1
7/10/2014 5:55,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
7/10/2014 6:15,0,2,0:02,Turbine operational,1,FALSE,FALSE,5.7
7/10/2014 6:15,0,1,0:01,Turbine starting,1,FALSE,FALSE,5.7
7/10/2014 6:16,0,0,0:00,Turbine in operation,1,FALSE,FALSE,4.8
8/10/2014 7:03,60,11,60:11:00,Mains failure : Undervoltage L1,3,FALSE,FALSE,7.7
8/10/2014 7:03,0,2,0:02,Turbine operational,1,FALSE,FALSE,7
8/10/2014 7:06,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.6
8/10/2014 7:07,0,0,0:00,Turbine in operation,1,FALSE,FALSE,9.7
8/10/2014 8:25,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.3
8/10/2014 8:48,8,0,8:00,Maintenance,6,TRUE,FALSE,9.4
8/10/2014 9:19,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,9.8
8/10/2014 9:27,0,0,0:00,Turbine in operation,1,FALSE,FALSE,8.4
8/10/2014 13:36,60,12,60:12:00,Mains failure : Undervoltage L2,3,FALSE,FALSE,14.6
8/10/2014 13:36,0,2,0:02,Turbine operational,1,FALSE,FALSE,17.8
8/10/2014 13:39,0,1,0:01,Turbine starting,1,FALSE,FALSE,18.8
8/10/2014 13:40,0,0,0:00,Turbine in operation,1,FALSE,FALSE,17.7
10/10/2014 23:54,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.4
11/10/2014 1:03,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.3
11/10/2014 1:03,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.1
11/10/2014 1:07,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.2
11/10/2014 1:23,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
11/10/2014 3:02,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.2
11/10/2014 3:02,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.7
11/10/2014 3:06,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.4
11/10/2014 3:15,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
11/10/2014 4:28,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.1
11/10/2014 4:28,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.1
11/10/2014 4:32,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.4
11/10/2014 10:39,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
11/10/2014 13:38,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.4
11/10/2014 13:38,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.2
11/10/2014 13:40,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.9
11/10/2014 23:25,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
12/10/2014 1:58,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.3
12/10/2014 1:58,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.2
12/10/2014 2:02,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.5
12/10/2014 5:47,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.1
12/10/2014 5:47,0,1,0:01,Turbine starting,1,FALSE,FALSE,2
12/10/2014 5:51,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.8
12/10/2014 7:11,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.7
12/10/2014 7:11,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.5
12/10/2014 7:14,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.3
14/10/2014 23:17:43,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.8
14/10/2014 23:17:44,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.7
14/10/2014 23:18:06,0,2,0:02,Turbine operational,1,FALSE,FALSE,6.9
14/10/2014 23:20:36,0,1,0:01,Turbine starting,1,FALSE,FALSE,11.3
14/10/2014 23:21:40,0,0,0:00,Turbine in operation,1,FALSE,FALSE,13.2
15/10/2014 03:10:46,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12.8
15/10/2014 03:10:47,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.5
15/10/2014 03:11:09,0,2,0:02,Turbine operational,1,FALSE,FALSE,13.7
15/10/2014 03:13:32,0,1,0:01,Turbine starting,1,FALSE,FALSE,15.1
15/10/2014 03:14:31,0,0,0:00,Turbine in operation,1,FALSE,FALSE,12.6
15/10/2014 10:41:56,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,17.4
15/10/2014 10:41:57,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,16.4
15/10/2014 10:42:18,0,2,0:02,Turbine operational,1,FALSE,FALSE,13.1
15/10/2014 10:44:42,0,1,0:01,Turbine starting,1,FALSE,FALSE,12.9
15/10/2014 10:45:16,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,11.6
15/10/2014 10:45:43,0,1,0:01,Turbine starting,1,FALSE,FALSE,19
15/10/2014 10:46:03,0,0,0:00,Turbine in operation,1,FALSE,FALSE,21.3
15/10/2014 11:54:45,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.8
15/10/2014 11:55:08,0,2,0:02,Turbine operational,1,FALSE,FALSE,10
15/10/2014 11:57:31,0,1,0:01,Turbine starting,1,FALSE,FALSE,10.5
15/10/2014 11:58:32,0,0,0:00,Turbine in operation,1,FALSE,FALSE,13.1
16/10/2014 08:26:28,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,10.3
16/10/2014 08:26:29,8,0,8:00,Maintenance,6,TRUE,FALSE,10.6
16/10/2014 14:40:11,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,12.4
16/10/2014 14:40:37,0,0,0:00,Turbine in operation,1,FALSE,FALSE,11.2
17/10/2014 07:16:59,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.7
17/10/2014 07:17:00,8,0,8:00,Maintenance,6,TRUE,FALSE,7
17/10/2014 11:57:56,9,4,9:04,Generator heating : Hygrostat rectifier,1,FALSE,FALSE,12.9
17/10/2014 12:07:29,0,2,0:02,Turbine operational,1,FALSE,FALSE,19.1
17/10/2014 12:09:52,0,1,0:01,Turbine starting,1,FALSE,FALSE,16.3
17/10/2014 12:10:42,0,0,0:00,Turbine in operation,1,FALSE,FALSE,17.2
17/10/2014 13:45:06,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,13.9
17/10/2014 13:45:06,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.9
17/10/2014 13:45:28,0,2,0:02,Turbine operational,1,FALSE,FALSE,19.7
17/10/2014 13:47:53,0,1,0:01,Turbine starting,1,FALSE,FALSE,16.9
17/10/2014 13:48:47,0,0,0:00,Turbine in operation,1,FALSE,FALSE,18.2
17/10/2014 19:31:49,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,15.8
17/10/2014 19:31:51,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,15.8
17/10/2014 19:32:11,0,2,0:02,Turbine operational,1,FALSE,FALSE,17.4
17/10/2014 19:34:37,0,1,0:01,Turbine starting,1,FALSE,FALSE,15.2
17/10/2014 19:35:12,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,16.7
17/10/2014 19:36:13,0,1,0:01,Turbine starting,1,FALSE,FALSE,18.5
17/10/2014 19:36:37,0,0,0:00,Turbine in operation,1,FALSE,FALSE,15.2
18/10/2014 21:20:30,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,18.3
18/10/2014 21:20:51,0,2,0:02,Turbine operational,1,FALSE,FALSE,24
18/10/2014 21:23:16,0,1,0:01,Turbine starting,1,FALSE,FALSE,15.3
18/10/2014 21:23:51,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,14.2
18/10/2014 21:24:12,0,1,0:01,Turbine starting,1,FALSE,FALSE,19.3
18/10/2014 21:24:33,0,0,0:00,Turbine in operation,1,FALSE,FALSE,18.5
19/10/2014 02:56:46,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,22.7
19/10/2014 02:56:47,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,22.3
19/10/2014 02:57:07,0,2,0:02,Turbine operational,1,FALSE,FALSE,19.2
19/10/2014 02:59:31,0,1,0:01,Turbine starting,1,FALSE,FALSE,15.8
19/10/2014 03:00:28,0,0,0:00,Turbine in operation,1,FALSE,FALSE,16.2
19/10/2014 06:29:51,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,13.5
19/10/2014 06:29:52,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.5
19/10/2014 06:30:14,0,2,0:02,Turbine operational,1,FALSE,FALSE,12.8
19/10/2014 06:32:36,0,1,0:01,Turbine starting,1,FALSE,FALSE,11.3
